idx,sat_name,cen_name,living_street,motorway,motorway_link,primary,primary_link,residential,secondary,secondary_link,tertiary,trunk,trunk_link,unclassified,oneway,grade,n1,n1_ele,n1_lat,n1_lon,n1_x,n1_y,n2,n2_ele,n2_lat,n2_lon,n2_x,n2_y,perp1_x,perp1_y,perp2_x,perp2_y,name,city_name,city_idx,osmid,lanes
7231,satelliteImage3/denver/denver_231_sat.png,centerLineImage3/denver/denver_231_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.003,5413568136,1703.678,39.6514583,-104.8918325,247.7232401,238.2772434,5413568122,1703.691,39.6514217,-104.8918103,264.2767599,273.7227519,140.0239632,310.1623382,371.9760368,201.8376618,South Verbena Street,denver,231,720026881,2
7232,satelliteImage3/denver/denver_232_sat.png,centerLineImage3/denver/denver_232_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.01,4341264986,1609.834,39.7776984,-105.0103272,280.1219083,263.2767317,1435101566,1609.779,39.7777134,-105.0103919,231.8780917,248.7232676,219.0323384,378.5454691,292.9676616,133.4545309,Shoshone Street,denver,232,436250115,2
7233,satelliteImage3/denver/denver_233_sat.png,centerLineImage3/denver/denver_233_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.025,3112715682,1607.29,39.7575635,-105.0158363,255.627173,193.2929478,6468786261,1606.93,39.7574342,-105.0158353,256.372827,318.7069934,128.0022623,256.7610155,383.9977377,255.2389845,Zuni Street,denver,233,312872649,5
7234,satelliteImage3/denver/denver_234_sat.png,centerLineImage3/denver/denver_234_osm.png,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,0.012,6035106445,1597.561,39.7290984,-105.0251631,255.627173,178.7756636,6035106401,1597.77,39.7289391,-105.0251621,256.372827,333.2242472,128.0014917,256.6179571,383.9985083,255.3820429,Federal Boulevard,denver,234,628707465,6
7235,satelliteImage3/denver/denver_235_sat.png,centerLineImage3/denver/denver_235_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.02,6189001803,1660.279,39.7063281,-104.8765389,229.5292814,221.6409299,6189001804,1660.483,39.7062572,-104.8764679,282.4707186,290.3590525,154.6021627,334.1183628,357.3978373,177.8816372,South Clinton Street,denver,235,277174268,2
7236,satelliteImage3/denver/denver_236_sat.png,centerLineImage3/denver/denver_236_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.017,7133670081,1662.505,39.676611,-105.0406785,251.2650968,194.7712769,5553157014,1662.75,39.6764846,-105.0406658,260.7349032,317.2286671,128.3810216,265.8689594,383.6189784,246.1310406,South Quitman Way,denver,236,16987606,2
7237,satelliteImage3/denver/denver_237_sat.png,centerLineImage3/denver/denver_237_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.019,2805663590,1643.528,39.7175055,-104.9136253,238.4025645,266.4208739,1969241550,1643.441,39.717527,-104.9135781,273.5974355,245.5791245,190.778811,145.8628287,321.221189,366.1371713,Southmoor Drive,denver,237,231111486,2
7238,satelliteImage3/denver/denver_238_sat.png,centerLineImage3/denver/denver_238_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.018,176070942,1584.176,39.7367721,-105.0178626,42.48196437,313.209638,176070940,1585.108,39.7368901,-105.0172899,469.5180356,198.790313,222.8724171,132.361158,289.1275829,379.638842,West 13th Avenue,denver,238,37356022,2
7239,satelliteImage3/denver/denver_239_sat.png,centerLineImage3/denver/denver_239_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.012,3270657126,1576.003,39.7764935,-104.974527,216.3312048,267.1574602,3270657127,1576.118,39.7765165,-104.9744206,295.6687952,244.842538,221.3428032,132.7811755,290.6571968,379.2188245,McFarland Drive,denver,239,628572623,4
7240,satelliteImage3/denver/denver_240_sat.png,centerLineImage3/denver/denver_240_osm.png,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,0.026,5601207236,1674.893,39.6550917,-104.9027459,248.5807423,245.7822448,2782452436,1674.967,39.6550706,-104.902726,263.4192577,266.2177536,152.4247379,331.2074802,359.5752621,180.7925198,7550 East Hampden,denver,240,273376194,2
7241,satelliteImage3/denver/denver_241_sat.png,centerLineImage3/denver/denver_241_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.009,5695747550,1668.199,39.7041237,-104.8902158,263.7175194,237.1491497,5695747538,1668.241,39.7040848,-104.8902365,248.2824806,274.8508449,137.542786,207.5037275,374.457214,304.4962725,South Valentia Street,denver,241,598441574,3
7242,satelliteImage3/denver/denver_242_sat.png,centerLineImage3/denver/denver_242_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.031,3447906642,1607.36,39.7272759,-104.9804865,272.404389,256,2821962170,1607.244,39.7272759,-104.9805305,239.595611,256,256,128,256,384,East 7th Avenue,denver,242,935711400,2
7243,satelliteImage3/denver/denver_243_sat.png,centerLineImage3/denver/denver_243_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.012,2288583341,1632.412,39.7933414,-104.7678707,306.4807788,248.7701371,506840429,1632.27,39.7933265,-104.7680061,205.5192212,263.2298621,237.8529973,129.2929114,274.1470027,382.7070886,East Elmendorf Avenue,denver,243,678547885,2
7244,satelliteImage3/denver/denver_244_sat.png,centerLineImage3/denver/denver_244_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.006,5259208127,1671.582,39.6566833,-104.8677847,362.7403765,155.611943,5274484811,1671.777,39.656476,-104.868071,149.2596235,356.3879064,168.3073934,162.7583422,343.6926066,349.2416578,East Girard Avenue,denver,244,270754438,2
7245,satelliteImage3/denver/denver_245_sat.png,centerLineImage3/denver/denver_245_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.01,4677608859,1640.434,39.7874489,-105.0348595,307.5992599,255.9029631,5931791218,1640.557,39.7874487,-105.0349979,204.4007401,256.0970368,255.7592854,128.0002263,256.2407146,383.9997737,West 50th Avenue,denver,245,628333750,3
7246,satelliteImage3/denver/denver_246_sat.png,centerLineImage3/denver/denver_246_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.012,3377690036,1601.636,39.7458002,-104.9848496,256.0372827,239.6106945,3377697510,1601.682,39.7457664,-104.9848497,255.9627173,272.3893015,128.0003312,255.7088239,383.9996688,256.2911761,Sherman Street,denver,246,16987763,2
7247,satelliteImage3/denver/denver_247_sat.png,centerLineImage3/denver/denver_247_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0,7265273170,1630.573,39.7561409,-104.8540083,263.9784983,211.9653246,7265273169,1630.568,39.7560501,-104.8540297,248.0215017,300.0346464,130.0506786,233.1796485,381.9493214,278.8203515,Moline Street,denver,247,288263423,2
7248,satelliteImage3/denver/denver_248_sat.png,centerLineImage3/denver/denver_248_osm.png,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,-0.008,5937350259,1643.282,39.6760769,-104.9594108,257.2303292,-45.00606139,5937350258,1642.726,39.6754555,-104.9594141,254.7696708,557.0047074,128.0010692,255.4768173,383.9989308,256.5231827,South University Boulevard,denver,248,628859019,4
7249,satelliteImage3/denver/denver_249_sat.png,centerLineImage3/denver/denver_249_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.01,5534332900,1649.723,39.6428712,-105.0346713,257.1184811,433.980486,176091728,1649.297,39.6432388,-105.0346743,254.8815189,78.01904099,128.0025274,256.8043722,383.9974726,255.1956278,South Lowell Boulevard,denver,249,132238281,2
7250,satelliteImage3/denver/denver_250_sat.png,centerLineImage3/denver/denver_250_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.012,2256241027,1611.056,39.7777608,-105.0117599,392.7529518,256.1455348,4345211063,1611.425,39.7777611,-105.0121267,119.2470483,255.8544652,255.8637804,383.9999275,256.1362196,128.0000725,West 45th Avenue,denver,250,434329547,2
7251,satelliteImage3/denver/denver_251_sat.png,centerLineImage3/denver/denver_251_osm.png,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,-0.012,5150729600,1626.356,39.8182695,-104.7755993,286.3108369,260.7083965,5150729563,1626.274,39.8182792,-104.7756806,225.6891631,251.2916032,236.3524853,382.4831023,275.6475147,129.5168977,East 67th Avenue,denver,251,530421725,2
7252,satelliteImage3/denver/denver_252_sat.png,centerLineImage3/denver/denver_252_osm.png,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,0.061,8122256855,1593.082,39.7813144,-104.9449174,239.5210456,266.1394457,8122256860,1593.351,39.7813353,-104.9448732,272.4789544,245.8605527,188.9224801,146.9834585,323.0775199,365.0165415,East 46th Place,denver,252,814351713,2
7253,satelliteImage3/denver/denver_253_sat.png,centerLineImage3/denver/denver_253_osm.png,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,-0.006,2873981434,1622.183,39.7113842,-104.948495,386.713154,393.9796443,2873243678,1621.906,39.7116689,-104.9488456,125.286846,118.020071,163.0765304,344.0297041,348.9234696,167.9702959,Cherry Creek South Drive,denver,253,515369216,2
7254,satelliteImage3/denver/denver_254_sat.png,centerLineImage3/denver/denver_254_osm.png,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,-0.001,5833658281,1576.857,39.7861499,-104.9664114,279.8609294,230.0916599,5833658231,1576.85,39.7860965,-104.9664754,232.1390706,281.9083301,161.8465853,169.2870569,350.1534147,342.7129431,Brighton Boulevard,denver,254,777885936,2
7255,satelliteImage3/denver/denver_255_sat.png,centerLineImage3/denver/denver_255_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.008,3011896491,1701.8,39.655263,-104.892091,226.9194923,264.3291872,5585653705,1701.747,39.6552802,-104.892013,285.0805077,247.6708118,220.7556181,132.9478422,291.2443819,379.0521578,East Girard Avenue,denver,255,16988802,2
7256,satelliteImage3/denver/denver_256_sat.png,centerLineImage3/denver/denver_256_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.005,434661230,1685.143,39.6722212,-105.0521996,211.2234746,239.967226,434661224,1685.086,39.6721881,-105.0520795,300.7765254,272.0327701,212.8507219,376.5078412,299.1492781,135.4921588,West Lakeridge Road,denver,256,16987484,2
7257,satelliteImage3/denver/denver_257_sat.png,centerLineImage3/denver/denver_257_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0,3127057587,1585.131,39.7705749,-104.9715413,189.2266803,324.1516974,5583618042,1585.121,39.7707154,-104.9713622,322.7733197,187.848233,164.5704442,166.4196656,347.4295558,345.5803344,Walnut Street,denver,257,427712096,4
7258,satelliteImage3/denver/denver_258_sat.png,centerLineImage3/denver/denver_258_osm.png,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,-0.001,8019969029,1596.816,39.781018,-104.9429022,238.1043029,233.8291597,7722205905,1596.812,39.7809723,-104.9428542,273.8956971,278.170833,156.3982427,336.3958329,355.6017573,175.6041671,Jackson Street,denver,258,827143090,2
7259,satelliteImage3/denver/denver_259_sat.png,centerLineImage3/denver/denver_259_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.004,7221303800,1601.81,39.7761852,-104.9345407,323.7799526,262.3063621,7221303795,1601.868,39.7761982,-104.9347225,188.2200474,249.6936373,244.1418776,383.4495388,267.8581224,128.5504612,Smith Road,denver,259,628714825,3
7260,satelliteImage3/denver/denver_260_sat.png,centerLineImage3/denver/denver_260_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.06,5932289971,1570.928,39.7803187,-104.986521,220.9915426,241.4944983,5932289970,1570.408,39.7802888,-104.9864271,291.0084574,270.5054985,207.0034827,374.2511788,304.9965173,137.7488212,East 46th Avenue,denver,260,130904080,2
7261,satelliteImage3/denver/denver_261_sat.png,centerLineImage3/denver/denver_261_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.026,3272481742,1598.798,39.7338484,-104.9881599,188.9284187,255.854558,3398969667,1599.201,39.7338481,-104.98798,323.0715813,256.145442,255.7224378,383.9996991,256.2775622,128.0003009,West 11th Avenue,denver,261,589281710,2
7262,satelliteImage3/denver/denver_262_sat.png,centerLineImage3/denver/denver_262_osm.png,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,0.007,8288512974,1614.001,39.7903403,-104.8495941,168.0128228,256.533725,3253169228,1614.137,39.7903414,-104.8493581,343.9871772,255.466275,255.2235739,128.0023549,256.7764261,383.9976451,East 51st Avenue,denver,262,16986230,2
7263,satelliteImage3/denver/denver_263_sat.png,centerLineImage3/denver/denver_263_osm.png,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,-0.019,8275465679,1595.411,39.7817376,-104.941119,237.4332143,341.0942928,8275465687,1595.028,39.781913,-104.9410692,274.5667857,170.9055988,130.942211,228.7135673,381.057789,283.2864327,Colorado Boulevard Frontage Road,denver,263,16982050,2
7264,satelliteImage3/denver/denver_264_sat.png,centerLineImage3/denver/denver_264_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.02,442120685,1586.505,39.7408219,-105.021637,249.9974849,249.3574769,3306900934,1586.464,39.7408082,-105.0216209,262.0025151,262.6425224,161.0308986,341.8188195,350.9691014,170.1811805,Mile High Stadium Circle,denver,264,628592122,3
7265,satelliteImage3/denver/denver_265_sat.png,centerLineImage3/denver/denver_265_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.042,5182012217,1646.91,39.8267423,-104.6951398,324.8238683,138.9067795,5182012218,1645.602,39.8265011,-104.6953244,187.1761317,373.093015,145.6500074,191.1395411,366.3499926,320.8604589,Jackson Gap Street,denver,265,534294483,2
7266,satelliteImage3/denver/denver_266_sat.png,centerLineImage3/denver/denver_266_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.022,5266934056,1681.62,39.6551038,-104.8840027,253.7257552,242.1019139,5266934063,1681.692,39.6550751,-104.8839966,258.2742448,269.8980833,129.6800719,276.6706499,382.3199281,235.3293501,South Akron Street,denver,266,218672431,2
7267,satelliteImage3/denver/denver_267_sat.png,centerLineImage3/denver/denver_267_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.013,6238733521,1670.639,39.6992157,-104.8919487,270.7639501,327.0854735,6238733581,1670.428,39.6993624,-104.8919883,241.2360499,184.914451,130.674502,282.0292057,381.325498,229.9707943,South Valentia Street,denver,267,598444871,3
7268,satelliteImage3/denver/denver_268_sat.png,centerLineImage3/denver/denver_268_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.02,2849384990,1621.633,39.7510185,-104.8910163,275.4615706,249.1140301,2849384973,1621.729,39.7510043,-104.8910685,236.5384294,262.8859692,213.3043151,135.3307061,298.6956849,376.6692939,East 23rd Avenue,denver,268,193171570,2
7269,satelliteImage3/denver/denver_269_sat.png,centerLineImage3/denver/denver_269_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.038,2027484043,1647.759,39.7038681,-104.9130462,269.3472074,256.5330556,472543064,1647.877,39.7038692,-104.913082,242.6527926,255.4669444,250.8920579,383.8980411,261.1079421,128.1019589,East Exposition Avenue,denver,269,906555930,3
7270,satelliteImage3/denver/denver_270_sat.png,centerLineImage3/denver/denver_270_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.01,5549618780,1661.144,39.7056957,-104.8761753,253.6139071,227.8926954,6189001799,1661.206,39.7056377,-104.8761689,258.3860929,284.1072928,128.4587508,266.8272687,383.5412492,245.1727313,South Clinton Street,denver,270,277174268,2
7271,satelliteImage3/denver/denver_271_sat.png,centerLineImage3/denver/denver_271_osm.png,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,-0.004,5920783512,1605.339,39.7731196,-104.9283331,268.9370977,256.0485083,176083320,1605.328,39.7731197,-104.9283678,243.0629023,255.9514917,255.5200608,383.9991002,256.4799392,128.0008998,East 41st Avenue,denver,271,16983619,2
7272,satelliteImage3/denver/denver_272_sat.png,centerLineImage3/denver/denver_272_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.014,2930612865,1645.419,39.6951619,-104.9340226,259.2063124,547.8844232,5936913014,1644.454,39.6957643,-104.9340312,252.7936876,-35.8856969,128.007722,257.4059754,383.992278,254.5940246,South Cherry Street,denver,272,16986635,2
7273,satelliteImage3/denver/denver_273_sat.png,centerLineImage3/denver/denver_273_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.016,8638163706,1640.459,39.6730118,-104.953596,244.9270374,255.8546862,8678112871,1640.499,39.6730115,-104.9535663,267.0729626,256.1453138,254.3203619,383.9889793,257.6796381,128.0110207,East Wesley Avenue,denver,273,215184076,2
7274,satelliteImage3/denver/denver_274_sat.png,centerLineImage3/denver/denver_274_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.001,6648339223,1615.65,39.7335798,-104.9798682,254.993367,154.2880347,3419159494,1615.624,39.73337,-104.9798655,257.006633,357.7118105,128.0062683,257.2667419,383.9937317,254.7332581,Pearl Street,denver,274,337135341,2
7275,satelliteImage3/denver/denver_275_sat.png,centerLineImage3/denver/denver_275_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.105,5285020724,1651.662,39.6672611,-104.9348301,255.5526076,264.1853316,2800467992,1651.464,39.667278,-104.9348289,256.4473924,247.8146674,128.1907712,249.0142259,383.8092288,262.9857741,South Brook Drive,denver,275,16985667,2
7276,satelliteImage3/denver/denver_276_sat.png,centerLineImage3/denver/denver_276_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.02,6209318441,1659.792,39.7067959,-104.8801883,250.1093331,255.6607684,6209312460,1659.765,39.7067952,-104.8801725,261.890667,256.3392316,248.6409318,383.7882785,263.3590682,128.2117215,East Center Avenue,denver,276,16987980,2
7277,satelliteImage3/denver/denver_277_sat.png,centerLineImage3/denver/denver_277_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.009,1084570790,1641.833,39.7766309,-105.0434024,234.3014673,258.6195827,1084570814,1641.878,39.7766363,-105.0433442,277.6985327,253.3804172,240.6584346,128.922715,271.3415654,383.077285,West 44th Avenue,denver,277,345383449,2
7278,satelliteImage3/denver/denver_278_sat.png,centerLineImage3/denver/denver_278_osm.png,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,0.002,8122256862,1592.601,39.7810493,-104.9451449,251.8616201,273.0768963,8122256864,1592.609,39.7810845,-104.9451338,260.13838,238.9230993,131.6007279,225.85334,380.3992721,286.14666,Monroe Street,denver,278,875913902,2
7279,satelliteImage3/denver/denver_279_sat.png,centerLineImage3/denver/denver_279_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.031,4257052076,1572.799,39.7731009,-104.9892482,216.9650108,313.2883286,176112447,1573.297,39.773219,-104.9891435,295.0349892,198.7116223,150.2212035,183.9247184,361.7787965,328.0752816,Globeville Road,denver,279,307237177,2
7280,satelliteImage3/denver/denver_280_sat.png,centerLineImage3/denver/denver_280_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.009,5272826250,1610.593,39.7439474,-105.0259998,227.4414501,256.0484878,6463241863,1610.654,39.7439475,-105.0259232,284.5585499,255.9515122,255.7826771,128.0001845,256.2173229,383.9998155,West 17th Avenue,denver,280,628592115,4
7281,satelliteImage3/denver/denver_281_sat.png,centerLineImage3/denver/denver_281_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.026,2805670623,1644.448,39.7178051,-104.9155887,230.6850452,208.6938944,2805663587,1644.134,39.7177075,-104.9155208,281.3149548,303.3060721,143.1431745,316.3931863,368.8568255,195.6068137,Kearney Street,denver,281,16985243,2
7282,satelliteImage3/denver/denver_282_sat.png,centerLineImage3/denver/denver_282_osm.png,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,0.027,3407912818,1591.027,39.7148291,-105.0137543,275.275157,261.7676085,3407912845,1591.153,39.714841,-105.013806,236.724843,250.232391,219.3066701,378.6278905,292.6933299,133.3721095,West Bayaud Avenue,denver,282,99352737,2
7283,satelliteImage3/denver/denver_283_sat.png,centerLineImage3/denver/denver_283_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.011,5110611028,1637.549,39.7874403,-105.0222338,85.58076815,255.8544448,5285041222,1637.112,39.78744,-105.0217767,426.4192319,256.1455552,255.8906751,383.9999533,256.1093249,128.0000467,West 50th Avenue,denver,283,525313656,2
7284,satelliteImage3/denver/denver_284_sat.png,centerLineImage3/denver/denver_284_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.012,3411543349,1611.651,39.7352623,-104.9830685,262.4499075,257.8423032,1424835998,1611.633,39.7352661,-104.9830858,249.5500925,254.1576968,220.8450024,379.077724,291.1549976,132.922276,East 12th Avenue,denver,284,333383426,2
7285,satelliteImage3/denver/denver_285_sat.png,centerLineImage3/denver/denver_285_osm.png,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,-0.008,4607878416,1640.481,39.7864371,-105.0252023,255.9254346,347.3588968,4607333348,1640.319,39.7866254,-105.0252021,256.0745654,164.6409782,128.0000426,255.8955289,383.9999574,256.1044711,Federal Boulevard,denver,285,40047908,5
7286,satelliteImage3/denver/denver_286_sat.png,centerLineImage3/denver/denver_286_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.579,3421010966,1585.952,39.7865484,-104.9900514,257.8268524,246.0053378,4263991324,1587.3,39.7865278,-104.9900563,254.1731476,265.9946607,130.0860836,232.9850992,381.9139164,279.0149008,Bannock Street,denver,286,628376831,3
7287,satelliteImage3/denver/denver_287_sat.png,centerLineImage3/denver/denver_287_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.002,2843320209,1641.578,39.7242119,-104.8980336,233.7049441,268.4093172,2843320214,1641.587,39.7242375,-104.8979738,278.2950559,243.5906805,193.748882,144.1572608,318.251118,367.8427392,East 4th Avenue,denver,287,628143791,2
